ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
51,VIRGINIA,VA,51710,Norfolk City,51710990000,"Census Tract 9900, Norfolk city, Virginia",0.0,0,12,0,12,0,12,0,12,0,12,-999,-999,0,12,0,12,0,12,0,12,0,17,0,17,0,48,0,17,0,12,0,17,0,12,0,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,12,-999.0,-999.0,0
51,VIRGINIA,VA,51720,Norton City,51720960100,"Census Tract 9601, Norton city, Virginia",7.477294961526,3990,0,2040,196,1819,145,1155,272,247,144,20917,3167,544,169,689,137,923,176,929,204,267,131,436,229,0,48,218,102,309,121,31,27,224,110,55,52,29.4,6.9,13.8,7.7,20917.0,3167.0,19.2,5.5,17.3,3.4,23.1,4.4,23.6,5.2,14.7,7.2,10.9,5.7,0.0,1.3,10.7,4.9,15.1,5.6,1.7,1.5,12.3,6.2,1.4,1.3,0.9365,0.9658,0.8651,0.8435,3.6109,0.9551,0.6307,0.6024,0.9498,0.8808,3.0637,0.9696,0.1373,0.0,0.1373,0.0692,0.6631,0.8677,0.6115,0.8558,0.7818,3.7799,0.9712,10.5918,0.9438,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,397,140,10.1,3.6,6160
51,VIRGINIA,VA,51730,Petersburg City,51730810100,"Census Tract 8101, Petersburg city, Virginia",2.357236494134,2526,319,1303,67,999,104,1020,338,277,125,12885,1803,425,119,315,69,660,155,757,173,281,100,2401,326,26,51,0,17,73,58,36,32,383,93,5,5,40.4,11.9,25.6,9.7,12885.0,1803.0,30.4,8.9,12.5,2.8,26.1,5.2,30.1,6.1,28.1,9.6,95.1,4.8,1.2,2.4,0.0,1.3,5.6,4.4,3.6,3.2,38.3,9.5,0.2,0.2,0.9786,0.9979,0.9803,0.9771,3.9339,0.9979,0.3757,0.7887,0.9936,0.9899,3.1479,0.9845,0.9851,0.5428,1.5279,0.826,0.0,0.7524,0.827,0.9915,0.5636,3.1345,0.8404,11.7442,0.9904,1,1,1,1,4,0,0,1,1,2,1,0,1,0,0,0,1,0,1,8,410,143,16.3,5.5,3191
51,VIRGINIA,VA,51730,Petersburg City,51730810300,"Census Tract 8103, Petersburg city, Virginia",1.26544351347,2786,438,1309,121,959,122,617,352,117,68,22972,3749,421,127,583,258,553,242,603,236,102,71,2070,515,85,73,120,60,0,12,76,52,57,36,13,9,22.3,11.1,10.1,5.9,22972.0,3749.0,21.2,6.9,20.9,8.2,19.8,8.1,22.5,7.6,10.6,7.3,74.3,14.4,3.3,2.8,9.2,4.6,0.0,2.4,7.9,5.4,5.9,3.8,0.5,0.3,0.8676,0.9114,0.8128,0.8845,3.4763,0.9315,0.802,0.3534,0.9349,0.736,2.8263,0.9232,0.9053,0.7743,1.6796,0.8957,0.6413,0.0,0.958,0.6225,0.6812,2.903,0.7624,10.8852,0.9561,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,4,300,141,11.2,5.3,1597
51,VIRGINIA,VA,51730,Petersburg City,51730810400,"Census Tract 8104, Petersburg city, Virginia",0.412174309754,1389,221,995,79,706,101,516,175,139,68,13990,2275,307,95,203,44,215,94,280,77,66,53,1229,237,0,48,392,103,0,12,12,21,149,45,44,19,37.1,11.1,17.9,8.3,13990.0,2275.0,37.2,9.3,14.6,3.6,15.5,6.3,20.2,5.3,9.3,7.4,88.5,9.8,0.0,3.7,39.4,10.0,0.0,3.2,1.7,3.0,21.1,6.2,3.2,1.3,0.969,0.9856,0.9755,0.9915,3.9216,0.9973,0.479,0.1288,0.8954,0.6674,2.1706,0.5987,0.9649,0.0,0.9649,0.4939,0.918,0.0,0.6115,0.9498,0.859,3.3383,0.8991,10.3954,0.9315,1,1,1,1,4,0,0,0,0,0,1,0,1,1,0,0,1,0,2,7,271,112,19.5,7.0,675
51,VIRGINIA,VA,51730,Petersburg City,51730810500,"Census Tract 8105, Petersburg city, Virginia",1.764341737852,3715,497,2253,91,1470,164,1074,409,200,122,21180,5037,538,120,496,87,1002,302,737,146,186,119,3519,516,81,77,188,88,0,12,54,57,336,135,22,13,28.9,8.8,11.7,6.9,21180.0,5037.0,22.6,4.9,13.4,2.8,27.0,7.3,19.9,4.8,12.7,8.0,94.7,5.7,2.3,2.2,8.3,3.9,0.0,1.4,3.7,3.9,22.9,8.6,0.6,0.3,0.9333,0.9408,0.8576,0.9058,3.6375,0.9588,0.4247,0.8366,0.8874,0.8249,2.9736,0.9557,0.984,0.6913,1.6753,0.8941,0.6189,0.0,0.8345,0.96,0.7025,3.1159,0.835,11.4023,0.9813,1,1,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,634,311,17.2,7.8,2904
51,VIRGINIA,VA,51730,Petersburg City,51730810600,"Census Tract 8106, Petersburg city, Virginia",0.48019891842,1643,205,970,47,802,78,641,203,62,39,16963,4038,407,90,295,67,352,127,569,121,119,53,1635,205,0,48,162,48,4,6,28,22,263,79,0,12,39.0,10.8,11.0,6.5,16963.0,4038.0,35.4,6.8,18.0,4.4,21.4,7.3,34.6,7.4,14.8,6.4,99.5,1.5,0.0,3.1,16.7,5.0,0.4,0.7,3.5,2.8,32.8,9.0,0.0,0.7,0.9754,0.9258,0.9499,0.9904,3.8415,0.9909,0.6652,0.4742,0.9984,0.8829,3.0207,0.9637,1.0,0.0,1.0,0.5285,0.7563,0.4963,0.8217,0.9867,0.0,3.061,0.8153,10.9232,0.9588,1,1,1,1,4,0,0,1,0,1,1,0,1,0,0,0,1,0,1,7,253,76,15.4,4.4,1390
51,VIRGINIA,VA,51730,Petersburg City,51730810700,"Census Tract 8107, Petersburg city, Virginia",0.534675207906,2260,303,1205,104,939,110,746,294,149,86,19382,5206,486,142,519,103,450,139,632,173,117,49,2029,361,0,48,235,91,0,12,0,17,421,122,81,114,33.0,11.9,19.0,10.5,19382.0,5206.0,27.4,7.5,23.0,4.6,19.9,5.5,28.1,6.9,12.5,5.1,89.8,10.5,0.0,2.3,19.5,7.4,0.0,2.7,0.0,1.8,44.8,11.1,3.6,5.0,0.9584,0.9899,0.9083,0.9606,3.8172,0.9866,0.8701,0.3608,0.9877,0.8169,3.0355,0.9664,0.967,0.0,0.967,0.496,0.7877,0.0,0.0,0.9957,0.8701,2.6535,0.6663,10.4732,0.9363,1,1,1,1,4,0,0,1,0,1,1,0,1,0,0,0,1,0,1,7,307,159,13.6,6.7,1361
51,VIRGINIA,VA,51730,Petersburg City,51730810900,"Census Tract 8109, Petersburg city, Virginia",1.141470794494,3799,343,1406,68,1333,83,825,280,373,154,21581,2863,310,123,667,103,847,218,592,173,283,115,3249,365,20,55,63,52,0,12,29,35,157,78,137,98,23.0,7.6,20.1,7.6,21581.0,2863.0,11.5,4.4,17.6,3.2,22.3,5.4,16.1,4.9,21.2,8.5,85.5,5.8,0.6,1.6,4.5,3.7,0.0,2.3,2.2,2.6,11.8,5.8,3.6,2.6,0.8788,0.9915,0.8496,0.5854,3.3053,0.8989,0.6461,0.5508,0.7604,0.967,2.9243,0.9424,0.958,0.3965,1.3545,0.7382,0.5104,0.0,0.6892,0.8366,0.8701,2.9063,0.7635,10.4904,0.9379,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3,494,159,13.4,4.0,2176
51,VIRGINIA,VA,51730,Petersburg City,51730811000,"Census Tract 8110, Petersburg city, Virginia",3.761553561066,4113,401,2056,92,1855,132,827,386,185,94,26943,3320,335,132,654,94,784,291,796,165,272,129,3015,433,12,50,196,76,0,12,18,29,252,78,44,26,20.3,8.6,8.2,4.0,26943.0,3320.0,11.2,4.2,15.9,2.7,19.1,6.8,19.9,4.3,14.7,6.9,73.3,7.8,0.3,1.3,9.5,3.7,0.0,1.6,1.0,1.6,13.6,4.3,1.1,0.6,0.8372,0.8415,0.6912,0.5716,2.9415,0.794,0.5455,0.2986,0.8874,0.8808,2.6123,0.8415,0.901,0.2757,1.1767,0.6275,0.6461,0.0,0.4715,0.8831,0.7632,2.7639,0.7149,9.4944,0.8502,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,523,220,13.1,5.4,3069
51,VIRGINIA,VA,51730,Petersburg City,51730811100,"Census Tract 8111, Petersburg city, Virginia",4.0440902633,2891,319,1473,110,1313,130,181,89,25,35,31964,5942,150,60,538,88,454,177,488,122,84,60,2411,346,0,48,457,118,0,12,10,21,57,43,120,73,6.5,3.3,1.6,2.3,31964.0,5942.0,6.4,2.4,18.6,3.1,15.7,5.9,18.7,4.9,6.4,4.5,83.4,7.7,0.0,1.8,31.0,7.7,0.0,2.2,0.8,1.6,4.3,3.3,4.2,2.5,0.3679,0.0838,0.5349,0.3454,1.332,0.3012,0.6956,0.1352,0.8506,0.446,2.1274,0.5736,0.9468,0.0,0.9468,0.4806,0.876,0.0,0.4156,0.5045,0.885,2.6811,0.6829,7.0873,0.5045,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,98,63,3.7,2.4,4177
51,VIRGINIA,VA,51730,Petersburg City,51730811200,"Census Tract 8112, Petersburg city, Virginia",5.878517236192,4020,515,1695,108,1526,130,875,355,143,93,22418,4189,489,162,537,120,1112,279,441,116,209,86,3419,543,111,114,528,147,146,77,99,76,102,83,108,62,22.4,9.1,7.6,4.9,22418.0,4189.0,19.8,6.2,13.4,3.1,27.7,6.0,11.3,3.3,13.7,5.5,85.0,8.0,3.0,3.1,31.2,8.4,8.6,4.5,6.5,5.0,6.7,5.3,2.7,1.5,0.8708,0.8031,0.8277,0.8563,3.3579,0.9058,0.4247,0.868,0.4925,0.8547,2.6399,0.8554,0.9558,0.7499,1.7057,0.9122,0.8792,0.794,0.9388,0.6652,0.8435,4.1207,0.9952,11.8242,0.993,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,435,277,11.2,6.6,6462
51,VIRGINIA,VA,51730,Petersburg City,51730811300,"Census Tract 8113, Petersburg city, Virginia",1.080476717146,2685,370,1712,99,1372,144,715,279,31,51,26018,6216,324,124,404,88,372,161,557,212,91,74,2070,438,29,60,625,152,14,29,9,20,329,131,159,69,28.1,10.7,2.1,3.4,26018.0,6216.0,16.2,6.7,15.0,3.6,13.9,5.7,22.1,7.5,6.6,5.3,77.1,12.4,1.2,2.4,36.5,8.7,0.8,1.7,0.7,1.5,24.0,9.7,5.9,2.4,0.9269,0.1366,0.7179,0.7536,2.535,0.6806,0.5035,0.091,0.928,0.4651,1.9876,0.4728,0.9159,0.5428,1.4587,0.7887,0.9047,0.5747,0.3848,0.9648,0.9037,3.7327,0.9653,9.714,0.87,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,3,6,344,154,13.7,5.1,5247
51,VIRGINIA,VA,51735,Poquoson City,51735340100,"Census Tract 3401, Poquoson city, Virginia",2.291100696452,3513,237,1494,62,1389,90,155,110,59,30,47536,3696,33,27,813,73,718,111,331,97,73,56,348,338,16,54,0,17,0,12,0,17,65,42,0,12,4.4,3.0,3.5,1.7,47536.0,3696.0,1.3,1.0,23.1,2.3,20.4,2.8,9.6,2.7,5.3,4.0,9.9,9.6,0.5,1.6,0.0,1.1,0.0,2.1,0.0,1.2,4.7,3.0,0.0,0.3,0.2387,0.3378,0.2277,0.0426,0.8468,0.1445,0.8744,0.4023,0.373,0.3528,2.0025,0.4845,0.1235,0.3646,0.4881,0.2108,0.0,0.0,0.0,0.5403,0.0,0.5403,0.0491,3.8777,0.0599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,1.2,1.1,1051
51,VIRGINIA,VA,51735,Poquoson City,51735340200,"Census Tract 3402, Poquoson city, Virginia",3.652121829512,5165,265,2131,72,2074,94,274,196,146,112,38245,3201,95,56,1010,104,1206,144,727,193,216,120,469,387,28,78,109,78,40,37,0,24,96,77,52,77,5.4,3.8,5.7,4.2,38245.0,3201.0,2.6,1.6,19.6,1.8,23.3,2.5,14.5,3.9,10.4,5.8,9.1,7.5,0.6,1.6,5.1,3.7,1.9,1.8,0.0,1.2,4.6,3.7,1.0,1.5,0.3027,0.6398,0.3781,0.1059,1.4265,0.3253,0.7499,0.6195,0.6884,0.7275,2.7853,0.9109,0.1123,0.3965,0.5088,0.223,0.529,0.6574,0.0,0.5302,0.7515,2.4681,0.5905,7.1887,0.5211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,141,3.9,2.8,4524
51,VIRGINIA,VA,51735,Poquoson City,51735340300,"Census Tract 3403, Poquoson city, Virginia",9.43805682543,3361,250,1160,60,1152,58,107,86,113,97,35813,4408,208,83,445,61,737,121,470,129,41,37,156,365,0,48,0,17,0,12,0,17,26,28,0,12,3.2,2.5,6.3,5.1,35813.0,4408.0,9.5,3.6,13.2,1.7,21.9,3.2,14.2,3.5,3.6,3.3,4.6,10.9,0.0,1.5,0.0,1.5,0.0,2.8,0.0,1.5,2.3,2.4,0.0,0.4,0.1596,0.7102,0.4389,0.4928,1.8015,0.4559,0.413,0.5168,0.6729,0.1852,1.7879,0.3469,0.0452,0.0,0.0452,0.0319,0.0,0.0,0.0,0.3139,0.0,0.3139,0.0235,3.9485,0.0669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,85,3.6,2.4,1741
51,VIRGINIA,VA,51735,Poquoson City,51735990100,"Census Tract 9901, Poquoson city, Virginia",0.0,0,12,0,12,0,12,0,12,0,12,-999,-999,0,12,0,12,0,12,0,12,0,17,0,17,0,48,0,17,0,12,0,17,0,12,0,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,12,-999.0,-999.0,0
51,VIRGINIA,VA,51740,Portsmouth City,51740210200,"Census Tract 2102, Portsmouth city, Virginia",1.012763306692,2580,258,1093,64,935,98,465,219,213,113,26884,3787,123,64,159,45,626,141,478,127,171,77,909,367,0,48,36,34,0,12,37,33,32,27,0,12,18.0,8.7,15.0,7.8,26884.0,3787.0,7.5,3.9,6.2,1.9,24.3,4.9,18.8,4.7,18.3,8.0,35.2,13.8,0.0,2.0,3.3,3.2,0.0,2.9,4.0,3.5,3.4,3.0,0.0,0.5,0.7854,0.9749,0.6944,0.397,2.8517,0.7715,0.0963,0.6876,0.8522,0.9383,2.5744,0.825,0.5205,0.0,0.5205,0.2283,0.4657,0.0,0.8526,0.4229,0.0,1.7412,0.3097,7.6878,0.5902,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,374,132,14.7,4.9,3933
51,VIRGINIA,VA,51740,Portsmouth City,51740210300,"Census Tract 2103, Portsmouth city, Virginia",0.566484607278,2091,251,1009,46,874,77,293,181,90,51,27931,3387,169,57,305,36,548,153,395,92,202,62,805,308,3,46,50,40,18,28,25,25,89,55,0,12,14.0,8.0,9.0,4.7,27931.0,3387.0,11.7,3.8,14.6,2.2,26.2,6.6,19.1,4.6,23.1,6.8,38.5,14.0,0.2,2.5,5.0,4.0,1.8,2.8,2.9,2.9,10.2,6.2,0.0,0.6,0.6893,0.8687,0.6613,0.5929,2.8122,0.7619,0.479,0.7967,0.8623,0.9771,3.1151,0.9808,0.5673,0.2432,0.8105,0.3896,0.5263,0.651,0.7733,0.7886,0.0,2.7392,0.7069,9.477,0.8475,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,117,62,5.7,3.0,3807
51,VIRGINIA,VA,51740,Portsmouth City,51740210400,"Census Tract 2104, Portsmouth city, Virginia",0.341992549214,1322,195,718,35,653,57,78,40,16,25,44533,4823,34,25,307,62,221,80,107,40,34,30,451,239,6,47,0,17,0,12,0,17,85,36,0,12,5.9,2.9,2.3,3.5,44533.0,4823.0,3.4,2.5,23.2,5.4,16.7,5.5,8.2,3.1,5.2,4.6,34.1,17.4,0.5,3.7,0.0,2.4,0.0,4.4,0.0,2.6,13.0,5.4,0.0,0.9,0.3305,0.1692,0.2656,0.1581,0.9234,0.1691,0.8776,0.174,0.2908,0.3443,1.6867,0.2834,0.5019,0.3646,0.8665,0.4231,0.0,0.0,0.0,0.8724,0.0,0.8724,0.1025,4.349,0.1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,52,6.4,4.1,569
51,VIRGINIA,VA,51740,Portsmouth City,51740210500,"Census Tract 2105, Portsmouth city, Virginia",0.390992754034,2138,265,790,45,730,61,1121,298,194,98,10086,1780,199,75,163,30,1012,214,234,76,300,66,2099,271,0,48,220,83,11,18,66,48,294,84,0,12,52.8,13.6,24.0,11.4,10086.0,1780.0,23.6,8.4,7.6,1.6,47.3,8.1,10.9,3.7,41.1,8.4,98.2,3.6,0.0,2.7,27.8,10.5,1.4,2.3,9.0,6.6,40.3,11.2,0.0,0.6,0.9909,0.9973,0.9867,0.917,3.8919,0.9941,0.1469,0.9984,0.468,0.9979,2.6112,0.8404,0.9963,0.0,0.9963,0.5247,0.8579,0.627,0.9723,0.9936,0.0,3.4508,0.921,10.9502,0.962,1,1,1,1,4,0,1,0,1,2,1,0,1,0,0,1,1,0,2,9,294,98,13.8,4.3,2777
51,VIRGINIA,VA,51740,Portsmouth City,51740210600,"Census Tract 2106, Portsmouth city, Virginia",0.375774929806,1672,208,723,43,678,47,190,98,90,45,30380,3814,122,60,177,29,327,103,130,55,69,40,705,239,4,46,19,13,23,30,5,15,24,16,0,12,11.4,6.0,9.4,4.4,30380.0,3814.0,10.4,4.9,10.6,1.8,19.6,5.7,8.4,3.6,10.2,5.9,42.2,13.3,0.3,3.0,2.6,1.9,3.2,4.1,0.7,2.2,3.5,2.3,0.0,0.7,0.6006,0.8831,0.5845,0.5354,2.6036,0.6972,0.2826,0.3363,0.3042,0.7147,1.6378,0.2503,0.6184,0.2757,0.8941,0.4417,0.446,0.707,0.3848,0.4287,0.0,1.9665,0.3924,7.102,0.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,115,18.1,6.5,632
51,VIRGINIA,VA,51740,Portsmouth City,51740210900,"Census Tract 2109, Portsmouth city, Virginia",0.453850931838,2866,235,1905,74,1587,115,385,149,74,64,34423,4263,169,69,535,98,277,112,301,129,37,43,1249,303,0,48,782,135,54,55,0,17,139,90,362,144,15.3,5.9,5.2,4.6,34423.0,4263.0,7.2,2.8,18.7,3.4,9.7,3.8,13.4,5.7,2.3,2.7,43.6,10.0,0.0,1.8,41.0,7.0,2.8,2.9,0.0,1.1,8.8,5.5,12.6,4.9,0.7181,0.5843,0.4747,0.3832,2.1603,0.5586,0.7041,0.049,0.6195,0.0825,1.4551,0.1622,0.6328,0.0,0.6328,0.2826,0.9239,0.6942,0.0,0.7448,0.9409,3.3038,0.8927,7.552,0.5688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,196,131,8.8,5.6,10511
51,VIRGINIA,VA,51740,Portsmouth City,51740211100,"Census Tract 2111, Portsmouth city, Virginia",0.630269815984,1715,204,854,51,793,59,470,228,82,53,20189,3598,248,69,321,47,405,160,423,100,136,79,1543,232,0,48,232,48,12,18,8,15,187,52,37,50,27.5,12.1,10.1,6.3,20189.0,3598.0,20.6,5.5,18.7,3.4,23.6,8.9,24.8,6.1,17.2,10.0,90.0,8.3,0.0,2.9,27.2,5.4,1.4,2.1,1.0,2.0,23.6,6.4,2.2,2.9,0.9242,0.9114,0.8875,0.8755,3.5986,0.9518,0.7041,0.6424,0.9626,0.9223,3.2314,0.9909,0.9675,0.0,0.9675,0.4971,0.8547,0.627,0.4715,0.9621,0.8238,3.7391,0.9669,11.5366,0.9839,1,1,0,0,2,0,0,1,1,2,1,0,1,0,0,0,1,0,1,6,160,88,9.4,4.9,2794
51,VIRGINIA,VA,51740,Portsmouth City,51740211400,"Census Tract 2114, Portsmouth city, Virginia",0.336336541016,2209,365,857,57,825,69,557,201,151,90,14091,2043,313,91,327,66,738,232,408,109,181,84,2106,370,0,48,135,71,0,12,15,20,156,63,0,12,25.2,9.7,17.8,9.5,14091.0,2043.0,24.7,7.8,14.8,4.4,33.4,8.9,18.6,5.7,21.9,10.1,95.3,5.8,0.0,2.5,15.8,8.3,0.0,3.7,1.8,2.4,18.9,7.8,0.0,0.5,0.9018,0.9851,0.9739,0.9324,3.7932,0.9813,0.4944,0.9761,0.8469,0.9718,3.2892,0.9941,0.9867,0.0,0.9867,0.513,0.7451,0.0,0.6285,0.9375,0.0,2.3111,0.5419,10.3802,0.931,1,1,1,1,4,0,1,0,1,2,1,0,1,0,0,0,1,0,1,8,171,93,7.8,4.1,922
51,VIRGINIA,VA,51740,Portsmouth City,51740211500,"Census Tract 2115, Portsmouth city, Virginia",0.435449310518,2123,323,828,35,747,61,429,169,30,27,17580,2526,411,145,149,73,595,148,251,86,173,57,1400,358,22,51,149,81,14,18,0,17,125,69,49,75,20.7,8.4,2.9,2.6,17580.0,2526.0,28.6,8.5,7.0,3.2,28.0,5.5,12.2,3.9,23.2,7.4,65.9,13.6,1.1,2.6,18.0,9.9,1.7,2.2,0.0,2.3,16.7,9.1,2.3,3.5,0.8446,0.246,0.9413,0.9707,3.0026,0.8111,0.1213,0.8771,0.5491,0.9776,2.5251,0.8004,0.8531,0.5263,1.3794,0.7515,0.769,0.6462,0.0,0.9156,0.8286,3.1594,0.8505,10.0665,0.909,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4,432,167,20.9,8.8,4007
51,VIRGINIA,VA,51740,Portsmouth City,51740211600,"Census Tract 2116, Portsmouth city, Virginia",1.05841369056,3875,336,1744,76,1548,104,547,285,136,97,26069,4931,272,108,485,69,971,217,478,107,171,84,791,524,6,48,182,79,0,12,12,16,137,82,39,24,14.3,6.7,6.7,4.6,26069.0,4931.0,10.2,3.9,12.5,2.0,25.1,5.2,12.5,3.0,11.0,5.4,20.4,13.4,0.2,1.4,10.4,4.5,0.0,1.8,0.8,1.1,8.9,5.0,1.0,0.6,0.6957,0.7412,0.7168,0.5242,2.6779,0.7196,0.3757,0.736,0.5614,0.7573,2.4304,0.7551,0.2826,0.2432,0.5258,0.232,0.661,0.0,0.4156,0.7469,0.7515,2.575,0.6353,8.2091,0.6752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,132,8.1,3.3,3103
51,VIRGINIA,VA,51740,Portsmouth City,51740211700,"Census Tract 2117, Portsmouth city, Virginia",0.86226615252,2799,385,1429,59,1058,118,268,184,157,99,16587,2576,361,148,479,83,739,244,365,104,86,66,2649,396,8,47,0,17,37,50,19,27,318,113,16,14,9.6,5.9,13.2,8.5,16587.0,2576.0,19.6,8.8,17.1,3.7,26.4,7.9,13.1,3.9,8.1,6.2,94.6,5.6,0.3,1.9,0.0,1.2,2.6,3.5,1.8,2.6,30.1,9.6,0.6,0.5,0.5238,0.9605,0.9552,0.8531,3.2926,0.8941,0.6158,0.8052,0.5993,0.5838,2.6041,0.8388,0.9835,0.2757,1.2592,0.6754,0.0,0.6905,0.6285,0.9818,0.7025,3.0033,0.7896,10.1592,0.9171,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4,322,153,11.5,5.9,1947
51,VIRGINIA,VA,51740,Portsmouth City,51740211800,"Census Tract 2118, Portsmouth city, Virginia",0.604866234894,3658,469,1580,62,1382,99,1885,518,185,98,13184,2962,596,175,483,130,1268,337,754,240,366,97,3508,476,28,62,127,87,8,14,42,44,563,136,46,33,51.7,9.9,15.4,7.7,13184.0,2962.0,27.2,7.5,13.2,3.9,34.7,8.1,20.7,6.3,26.5,6.8,95.9,4.3,0.9,1.9,8.0,5.5,0.5,0.9,3.0,3.2,40.7,9.1,1.3,0.9,0.9904,0.9755,0.9797,0.9558,3.9014,0.9952,0.413,0.9835,0.9034,0.9878,3.2877,0.9936,0.9894,0.4832,1.4726,0.7967,0.6099,0.516,0.7818,0.9947,0.7733,3.6757,0.9584,12.3374,0.9995,1,1,1,1,4,0,1,1,1,3,1,0,1,0,0,0,1,0,1,9,500,171,13.7,4.8,1379
